task_create_time, task_end_time, job_id, task_id,number_of_instances, status, number_of_cpus_requested_per_instance_in_the_task,normalized_memory_requested_per_instance_in_the_task
31096,31686,547,2903,567,Terminated,50,0.008443559
31097,31487,547,2904,576,Terminated,50,0.016007041
31097,31106,547,2905,1,Terminated,50,0.003975876
37666,41971,560,2962,1435,Terminated,50,0.021308208
37666,37878,560,2968,35,Terminated,50,0.016007041
37666,37736,560,2964,25,Terminated,50,0.016007041
37666,37672,560,2966,1,Terminated,50,0.016007041
37666,37677,560,2970,1,Terminated,50,0.004089768
37666,37671,560,2963,1,Terminated,50,0.016007041
37666,37976,560,2965,39,Terminated,50,0.016007041
37666,38018,560,2960,211,Terminated,50,0.016007041
37666,37677,560,2971,1,Terminated,50,0.004037999
37666,42861,560,2961,725,Terminated,50,0.016007041
37666,39672,560,2967,1623,Terminated,50,0.016338364
37666,37902,560,2959,269,Terminated,50,0.008288251
37666,37845,560,2969,139,Terminated,50,0.016007041
37666,42787,560,2972,1269,Terminated,50,0.016007041
53152,55539,570,3039,934,Terminated,50,0.00983615
53152,55420,570,3038,880,Terminated,50,0.009872389
53152,55590,570,3040,931,Terminated,50,0.009893097
53152,54549,570,3034,1999,Terminated,50,0.016007041
53152,55411,570,3037,850,Terminated,50,0.00975332
53152,55622,570,3036,934,Terminated,50,0.009872389
53152,55531,570,3035,916,Terminated,50,0.009877566
14340,14379,579,3105,51,Terminated,100,0.005404706
14340,14361,579,3104,150,Terminated,100,0.005404706
15231,15233,580,3107,1,Terminated,50,0.004089768
15231,15233,580,3106,1,Terminated,50,0.004079414
22710,22712,593,3151,1,Terminated,50,0.004089768
22710,22712,593,3150,1,Terminated,50,0.004079414
24459,24461,597,3164,1,Terminated,50,0.004079414
24459,24461,597,3165,1,Terminated,50,0.004089768
30180,30952,611,3217,1111,Terminated,100,0.005404706
30180,30200,611,3215,1,Terminated,100,0.005404706
30180,30925,611,3210,1111,Terminated,100,0.005404706
30180,30201,611,3214,1,Terminated,100,0.005404706
30180,30186,611,3212,1,Terminated,100,0.005404706
30181,30687,611,3211,3805,Terminated,100,0.005404706
30180,30196,611,3213,1,Terminated,100,0.005736029
30180,30936,611,3216,1111,Terminated,100,0.005404706
31428,31432,613,3220,1,Terminated,50,0.004079414
31428,31432,613,3221,1,Terminated,50,0.004089768
35072,35083,622,3251,1,Terminated,50,0.004089768
35072,35078,622,3250,1,Terminated,50,0.004079414
36451,36507,624,3261,51,Terminated,100,0.005404706
36451,36495,624,3260,150,Terminated,100,0.005404706
38416,38740,631,3283,1,Terminated,100,0.005736029
38416,39931,631,3286,1111,Terminated,100,0.005404706
38416,38746,631,3285,1,Terminated,100,0.005404706
38416,39946,631,3287,1111,Terminated,100,0.005404706
38416,39918,631,3280,1112,Terminated,100,0.005404706
38416,38729,631,3282,1,Terminated,100,0.005404706
38416,39049,631,3284,1,Terminated,100,0.005404706
38416,38920,631,3281,3805,Terminated,100,0.005404706
39988,40020,633,3297,150,Terminated,100,0.005404706
39988,40031,633,3298,51,Terminated,100,0.005404706
41914,42228,639,3316,1,Terminated,50,0.004089768
41914,41920,639,3315,1,Terminated,50,0.004089768
42245,43362,640,3317,1111,Terminated,100,0.005404706
42245,42561,640,3319,1,Terminated,100,0.005404706
42245,42581,640,3321,1,Terminated,100,0.005404706
42246,42661,640,3318,3805,Terminated,100,0.005404706
42245,42579,640,3322,1,Terminated,100,0.005404706
42245,43394,640,3324,1111,Terminated,100,0.005404706
42245,43380,640,3323,1111,Terminated,100,0.005404706
42245,42573,640,3320,1,Terminated,100,0.005736029
51814,51817,660,3387,1,Terminated,50,0.004089768
51814,51817,660,3386,1,Terminated,50,0.004089768
51869,52943,662,3396,1111,Terminated,100,0.005404706
51869,52927,662,3390,1111,Terminated,100,0.005404706
51869,51892,662,3395,1,Terminated,100,0.005404706
51869,52961,662,3397,1111,Terminated,100,0.005404706
51869,51886,662,3393,1,Terminated,100,0.005736029
51869,51875,662,3392,1,Terminated,100,0.005404706
51869,51895,662,3394,1,Terminated,100,0.005404706
51870,52187,662,3391,3805,Terminated,100,0.005404706
56702,56734,675,3433,51,Terminated,100,0.005404706
56701,56719,675,3432,150,Terminated,100,0.005404706
12807,12978,684,3465,300,Terminated,50,0.016007041
12807,12839,684,3471,1,Terminated,50,0.003981052
12807,12986,684,3470,1,Terminated,50,0.004084591
12807,12840,684,3469,1,Terminated,50,0.004063883
12807,12839,684,3472,1,Terminated,50,0.004048352
12808,12835,684,3466,14,Terminated,50,0.016007041
12807,12984,684,3468,1,Terminated,50,0.004079414
12807,12985,684,3467,1,Terminated,50,0.004012114
8413,8802,690,3497,297,Terminated,50,0.009960397
8413,8678,690,3500,223,Terminated,50,0.008557451
8413,8865,690,3498,299,Terminated,50,0.00847462
8413,8668,690,3502,143,Terminated,50,0.008215774
8413,8641,690,3499,239,Terminated,50,0.010705873
8413,8674,690,3501,229,Terminated,50,0.008536743
8413,8728,690,3496,285,Terminated,50,0.010415966
11942,13018,692,3507,364,Terminated,50,0.016007041
11942,12280,692,3506,841,Terminated,50,0.016007041
11942,13203,692,3508,421,Terminated,50,0.008484974
16199,0,698,3528,1,Running,100,0.002754122
18408,18863,704,3538,14,Terminated,100,0.002754122
24610,24705,707,3550,1,Terminated,50,0.004126006
24610,24686,707,3551,71,Terminated,50,0.00805529
24611,24625,707,3552,1,Terminated,50,0.004053529
24610,24691,707,3553,1,Terminated,50,0.004157068
43778,43787,713,3592,1,Terminated,50,0.004188129
43778,43781,713,3587,1,Terminated,50,0.004089768
43778,43780,713,3591,1,Terminated,50,0.004074237
43778,43790,713,3590,1,Terminated,50,0.004198483
43778,43928,713,3588,85,Terminated,50,0.00805529
43778,43928,713,3593,1,Terminated,50,0.004141537
43778,43786,713,3589,1,Terminated,50,0.004167422
45183,45226,717,3610,239,Terminated,50,0.013356457
45183,45224,717,3611,167,Terminated,50,0.016007041
45183,45258,717,3608,303,Terminated,50,0.008200243
45183,45243,717,3607,231,Terminated,50,0.008029405
45183,45202,717,3612,1,Terminated,50,0.00805529
45183,45274,717,3609,109,Terminated,50,0.008402143
54530,54541,722,3641,1,Terminated,100,0.005404706
54530,54533,722,3643,1,Terminated,100,0.005404706
54530,54547,722,3644,3,Terminated,100,0.005404706
54530,54563,722,3645,607,Failed,100,0.005404706
54530,54535,722,3642,1,Terminated,100,0.005404706
54530,54563,722,3640,601,Running,100,0.005404706
54530,54536,722,3639,1,Terminated,100,0.005404706
54530,54563,722,3638,603,Running,100,0.005404706
54666,54672,724,3654,1,Terminated,100,0.002754122
49416,49523,739,3736,1,Terminated,100,0.002754122
276,545,755,3812,1,Terminated,50,0.004115652
276,539,755,3815,13,Terminated,50,0.00785339
276,330,755,3814,33,Terminated,50,0.010705873
276,500,755,3813,36,Terminated,50,0.013356457
276,361,755,3816,3,Terminated,50,0.00786892
328,355,757,3824,33,Terminated,50,0.010705873
328,644,757,3825,13,Terminated,50,0.00785339
328,659,757,3822,1,Terminated,50,0.004115652
328,370,757,3826,3,Terminated,50,0.00786892
328,520,757,3823,33,Terminated,50,0.013356457
2052,2351,778,3927,1,Terminated,50,0.004115652
2052,2343,778,3930,13,Terminated,50,0.00785339
2052,2106,778,3929,33,Terminated,50,0.010705873
2052,2293,778,3928,33,Terminated,50,0.013356457
2052,2142,778,3931,3,Terminated,50,0.00786892
2073,2190,779,3936,3,Terminated,50,0.00786892
2073,2529,779,3933,36,Terminated,50,0.013356457
2073,2148,779,3934,33,Terminated,50,0.010705873
2073,2723,779,3935,13,Terminated,50,0.00785339
2072,2728,779,3932,1,Terminated,50,0.004115652
2404,2460,787,3974,33,Terminated,50,0.010705873
2404,2450,787,3973,34,Terminated,50,0.013356457
2404,2476,787,3976,3,Terminated,50,0.00786892
2404,2462,787,3975,13,Terminated,50,0.00785339
2404,2483,787,3972,1,Terminated,50,0.004115652
2423,2456,788,3981,3,Terminated,50,0.00786892
2423,2447,788,3978,33,Terminated,50,0.013356457
2423,2465,788,3977,1,Terminated,50,0.004115652
2423,2443,788,3979,33,Terminated,50,0.010705873
2423,2459,788,3980,13,Terminated,50,0.00785339
2444,2473,789,3984,33,Terminated,50,0.010705873
2444,2529,789,3985,13,Terminated,50,0.00785339
2444,2534,789,3982,1,Terminated,50,0.004115652
2444,2489,789,3986,3,Terminated,50,0.00786892
2444,2514,789,3983,33,Terminated,50,0.013356457
2534,2670,791,3996,3,Terminated,50,0.00786892
2534,3088,791,3992,1,Terminated,50,0.004115652
2534,3082,791,3995,13,Terminated,50,0.00785339
2534,2624,791,3994,33,Terminated,50,0.010705873
2534,2869,791,3993,50,Terminated,50,0.013356457
3054,3097,798,4028,33,Terminated,50,0.013356457
3054,3104,798,4029,33,Terminated,50,0.010705873
3054,3126,798,4027,1,Terminated,50,0.004115652
3054,3110,798,4030,13,Terminated,50,0.00785339
3054,3120,798,4031,3,Terminated,50,0.00786892
3436,3584,805,4066,3,Terminated,50,0.00786892
3436,4419,805,4065,13,Terminated,50,0.00785339
3436,4207,805,4063,37,Terminated,50,0.013356457
3436,4425,805,4062,1,Terminated,50,0.004115652
3436,3531,805,4064,33,Terminated,50,0.010705873
3482,4255,806,4067,1,Terminated,50,0.004115652
3482,4042,806,4068,33,Terminated,50,0.013356457
3482,3540,806,4071,3,Terminated,50,0.00786892
3482,4249,806,4070,13,Terminated,50,0.00785339
3482,3519,806,4069,33,Terminated,50,0.010705873
4361,4434,808,4080,13,Terminated,50,0.00785339
4361,4418,808,4079,33,Terminated,50,0.010705873
4361,4434,808,4081,3,Terminated,50,0.00786892
4361,4414,808,4078,33,Terminated,50,0.013356457
4361,4440,808,4077,1,Terminated,50,0.004115652
4461,4522,811,4094,33,Terminated,50,0.010705873
4461,4554,811,4096,3,Terminated,50,0.00786892
4461,5341,811,4093,37,Terminated,50,0.013356457
4461,5528,811,4092,1,Terminated,50,0.004115652
4461,5521,811,4095,13,Terminated,50,0.00785339
5835,5873,817,4126,3,Terminated,50,0.00786892
5835,5888,817,4122,1,Terminated,50,0.004115652
5835,5863,817,4123,33,Terminated,50,0.013356457
5835,5881,817,4125,13,Terminated,50,0.00785339
5835,5861,817,4124,33,Terminated,50,0.010705873
5846,5926,819,4134,33,Terminated,50,0.010705873
5846,6103,819,4135,13,Terminated,50,0.00785339
5846,6108,819,4132,1,Terminated,50,0.004115652
5846,5951,819,4136,3,Terminated,50,0.00786892
5846,6047,819,4133,33,Terminated,50,0.013356457
6045,6470,827,4175,13,Terminated,50,0.00785339
6045,6146,827,4174,33,Terminated,50,0.010705873
6045,6258,827,4173,33,Terminated,50,0.013356457
6045,6200,827,4176,3,Terminated,50,0.00786892
6045,6473,827,4172,1,Terminated,50,0.004115652
7398,7433,841,4246,3,Terminated,50,0.00786892
7398,7447,841,4242,1,Terminated,50,0.004115652
7398,7425,841,4243,33,Terminated,50,0.013356457
7398,7418,841,4244,33,Terminated,50,0.010705873
7398,7443,841,4245,13,Terminated,50,0.00785339
8480,8644,846,4268,33,Terminated,50,0.013356457
8480,8712,846,4270,13,Terminated,50,0.00785339
8480,8590,846,4271,3,Terminated,50,0.00786892
8480,8719,846,4267,1,Terminated,50,0.004115652
8480,8554,846,4269,33,Terminated,50,0.010705873
9349,9373,859,4342,33,Terminated,50,0.010705873
9349,9385,859,4341,33,Terminated,50,0.013356457
9348,9393,859,4344,3,Terminated,50,0.00786892
9348,9401,859,4343,13,Terminated,50,0.00785339
9348,9407,859,4340,1,Terminated,50,0.004115652
9465,10034,863,4361,36,Terminated,50,0.013356457
9465,10344,863,4360,1,Terminated,50,0.004115652
9465,9518,863,4362,33,Terminated,50,0.010705873
9465,9543,863,4364,3,Terminated,50,0.00786892
9465,10338,863,4363,13,Terminated,50,0.00785339
9770,9793,865,4372,33,Terminated,50,0.010705873
9770,9811,865,4374,3,Terminated,50,0.00786892
9770,9821,865,4370,1,Terminated,50,0.004115652
9770,9816,865,4373,13,Terminated,50,0.00785339
9770,9798,865,4371,33,Terminated,50,0.013356457
11804,12190,881,4450,37,Terminated,50,0.008127766
11804,11919,881,4451,825,Terminated,50,0.016007041
11804,12030,881,4452,1060,Terminated,50,0.016007041
11804,12195,881,4455,1,Terminated,50,0.004048352
11804,12200,881,4456,1,Terminated,50,0.004105299
11804,11972,881,4454,197,Terminated,50,0.008412497
11804,12148,881,4457,267,Terminated,50,0.008671343
11804,12204,881,4449,1,Terminated,50,0.004110476
11804,11851,881,4453,3,Terminated,50,0.016007041
11804,11874,881,4458,1,Terminated,50,0.00805529
13154,13885,886,4515,1,Terminated,50,0.004094945
13154,13300,886,4510,15,Terminated,50,0.007858567
13154,13868,886,4496,372,Terminated,50,0.013356457
13154,13899,886,4522,191,Terminated,50,0.008096705
13154,13894,886,4519,1,Terminated,50,0.004100122
13154,13889,886,4518,33,Terminated,50,0.008096705
13154,13313,886,4493,1,Terminated,50,0.016007041
13154,13905,886,4523,1,Terminated,50,0.004110476
13154,13606,886,4507,1,Terminated,50,0.004105299
13154,13373,886,4530,13,Terminated,50,0.007972459
13154,13281,886,4495,34,Terminated,50,0.010705873
13154,13898,886,4525,191,Terminated,50,0.008096705
13154,13370,886,4526,1,Terminated,50,0.007967282
13154,13878,886,4517,1,Terminated,50,0.004094945
13154,13893,886,4520,157,Terminated,50,0.008096705
13154,13882,886,4514,3,Terminated,50,0.008050113
13154,13286,886,4504,1,Terminated,50,0.004058706
13154,13353,886,4494,158,Terminated,50,0.013356457
13154,13359,886,4528,1,Terminated,50,0.004110476
13154,13326,886,4513,3,Terminated,50,0.007827505
13154,13300,886,4512,15,Terminated,50,0.007858567
13154,13291,886,4505,1,Terminated,50,0.004094945
13154,13611,886,4491,1,Terminated,50,0.004110476
13154,13330,886,4524,1,Terminated,50,0.004105299
13154,13365,886,4529,1,Terminated,50,0.004094945
13154,13375,886,4499,79,Terminated,50,0.007972459
13154,13378,886,4500,1,Terminated,50,0.004048352
13154,13292,886,4503,1,Terminated,50,0.004105299
13154,13303,886,4509,1,Terminated,50,0.004100122
13154,13298,886,4508,13,Terminated,50,0.007858567
13154,13872,886,4516,1,Terminated,50,0.004110476
13154,13381,886,4501,79,Terminated,50,0.007972459
13154,13377,886,4527,1,Terminated,50,0.004100122
13154,13305,886,4511,1,Terminated,50,0.004105299
13154,13377,886,4531,1,Terminated,50,0.004105299
13154,13912,886,4492,1,Terminated,50,0.004131183
13154,13294,886,4506,3,Terminated,50,0.007848213
13154,13377,886,4498,1,Terminated,50,0.004079414
13154,13287,886,4502,1,Terminated,50,0.00805529
13154,13374,886,4497,67,Terminated,50,0.007972459
13154,13384,886,4490,1,Terminated,50,0.004100122
13154,13899,886,4521,1,Terminated,50,0.004115652
13882,14163,890,4547,1,Terminated,50,0.004115652
13882,13993,890,4551,3,Terminated,50,0.00786892
13882,14157,890,4550,13,Terminated,50,0.00785339
13882,13952,890,4549,33,Terminated,50,0.010705873
13882,14088,890,4548,33,Terminated,50,0.013356457
14185,14301,891,4556,3,Terminated,50,0.00786892
14185,14892,891,4555,13,Terminated,50,0.00785339
14185,14899,891,4552,1,Terminated,50,0.004115652
14186,14258,891,4554,33,Terminated,50,0.010705873
14185,14710,891,4553,35,Terminated,50,0.013356457
17469,18412,901,4603,1,Terminated,50,0.004115652
17469,17527,901,4605,33,Terminated,50,0.010705873
17469,18406,901,4606,13,Terminated,50,0.00785339
17469,18097,901,4604,37,Terminated,50,0.013356457
17469,17569,901,4607,3,Terminated,50,0.00786892
20892,21495,905,4617,33,Terminated,50,0.013356457
20892,20956,905,4620,3,Terminated,50,0.00786892
20892,21941,905,4616,1,Terminated,50,0.004115652
20892,21937,905,4619,13,Terminated,50,0.00785339
20892,20926,905,4618,33,Terminated,50,0.010705873
25750,26578,913,4721,13,Terminated,50,0.00785339
25750,25813,913,4720,33,Terminated,50,0.010705873
25750,26306,913,4719,33,Terminated,50,0.013356457
25750,25875,913,4722,3,Terminated,50,0.00786892
25750,26584,913,4718,1,Terminated,50,0.004115652
29143,29285,917,4746,3,Terminated,50,0.00786892
29143,30025,917,4745,13,Terminated,50,0.00785339
29143,29225,917,4744,33,Terminated,50,0.010705873
29143,30029,917,4742,1,Terminated,50,0.004115652
29143,29614,917,4743,38,Terminated,50,0.013356457
29152,29418,918,4747,313,Terminated,50,0.016007041
29152,29603,918,4748,319,Terminated,50,0.008391789
29609,29941,919,4749,19,Terminated,100,0.002754122
31090,42654,923,4775,103,Terminated,50,0.007925866
31090,41177,923,4778,3,Terminated,50,0.016007041
31090,34847,923,4776,3,Terminated,50,0.007899982
31090,42567,923,4777,3,Terminated,50,0.016007041
31090,42666,923,4774,103,Terminated,50,0.007925866
39922,40377,931,4813,46,Terminated,50,0.013356457
39922,40570,931,4812,1,Terminated,50,0.004115652
39922,40564,931,4815,13,Terminated,50,0.00785339
39922,40019,931,4814,33,Terminated,50,0.010705873
39922,40064,931,4816,3,Terminated,50,0.00786892
15779,15798,944,4890,1,Terminated,100,0.002754122
42195,42398,949,4910,6,Terminated,100,0.002754122
16331,16351,961,4959,1,Terminated,100,0.002754122
16885,17510,963,4986,1,Terminated,100,0.010705873
16885,17502,963,4977,1,Terminated,100,0.010705873
16885,17511,963,4993,1,Terminated,100,0.010705873
16885,17511,963,4985,1,Terminated,100,0.010705873
16885,17511,963,4980,1,Terminated,100,0.010705873
16885,17512,963,4990,1,Terminated,100,0.010705873
16885,17509,963,4984,1,Terminated,100,0.010705873
16885,17511,963,4983,1,Terminated,100,0.010705873
16885,17511,963,4979,1,Terminated,100,0.010705873
16885,17511,963,4978,1,Terminated,100,0.010705873
16885,17512,963,4989,1,Terminated,100,0.010705873
16885,17509,963,4981,1,Terminated,100,0.010705873
16885,17511,963,4988,1,Terminated,100,0.010705873
16885,17513,963,4987,1,Terminated,100,0.010705873
16885,17511,963,4992,1,Terminated,100,0.010705873
16885,17512,963,4991,1,Terminated,100,0.010705873
16885,17510,963,4982,1,Terminated,100,0.010705873
16735,16818,971,5015,1,Terminated,50,0.00413636
16735,16736,971,5016,1,Terminated,50,0.005404706
16735,16816,971,5019,3,Terminated,50,0.005736029
16735,16810,971,5017,150,Terminated,50,0.008122589
16735,16736,971,5018,1,Terminated,50,0.005404706
19255,19856,975,5037,77,Running,100,0.005404706
